article_id,store_id,promo_year,event_code,promo_type,start_date,end_date,is_in_flyer,flyer_code
4374910,228,2017,W3,11,2017-12-09,2017-12-17,f,
7941119,228,2017,D3,11,2017-12-09,2017-12-14,f,
8978220,228,2017,D4,11,2017-12-15,2017-12-31,f,
8978220,228,2017,D2,11,2017-11-30,2017-12-08,f,
8978220,228,2017,D3,11,2017-12-09,2017-12-14,f,
7033074,228,2017,D2,15,2017-11-30,2017-12-08,f,
7076644,228,2017,L3,11,2017-12-01,2018-01-06,f,
8933410,228,2017,D2,11,2017-11-30,2017-12-08,t,
8385196,228,2017,D4,11,2017-12-15,2017-12-31,t,
9868360,228,2017,D2,15,2017-11-30,2017-12-08,f,
9781287,228,2017,D2,11,2017-11-30,2017-12-08,t,E
7570784,228,2017,D2,04,2017-11-30,2017-12-08,t,
3689831,228,2017,D2,11,2017-11-30,2018-01-07,f,
8399520,228,2017,D2,15,2017-11-30,2017-12-08,f,
285753,228,2017,D3,10,2017-12-09,2017-12-14,f,
3299092,228,2017,D2,11,2017-11-30,2017-12-08,t,
3299092,228,2017,D4,11,2017-12-15,2017-12-31,f,
8267621,228,2017,D3,04,2017-12-09,2017-12-14,f,
7547755,228,2017,D2,20,2017-11-30,2017-12-08,f,
7772492,228,2017,D4,11,2017-12-15,2017-12-31,t,
7772492,228,2017,D2,11,2017-11-30,2017-12-08,t,
9065332,228,2017,D2,11,2017-11-30,2017-12-08,f,
214494,228,2017,D2,11,2017-11-30,2017-12-08,t,
9144006,228,2017,L3,11,2017-12-01,2018-01-06,f,
62156,228,2017,D3,11,2017-12-09,2017-12-14,f,
7342992,228,2017,D2,11,2017-11-30,2017-12-08,t,
5571752,228,2017,D2,11,2017-11-30,2017-12-08,t,
9016099,228,2017,D2,11,2017-11-30,2017-12-08,t,
9362189,228,2017,D2,15,2017-11-30,2017-12-08,f,
8768975,228,2017,D4,20,2017-12-15,2018-01-06,f,
5993516,228,2017,L3,15,2017-12-01,2017-12-31,f,
7478820,228,2017,D3,11,2017-12-09,2017-12-14,f,
7478820,228,2017,D4,04,2017-12-15,2017-12-31,f,
9362158,228,2017,D2,15,2017-11-30,2017-12-08,f,
9378760,228,2017,D2,11,2017-11-30,2017-12-08,t,
5277876,228,2017,D4,11,2017-12-15,2017-12-31,f,
5277876,228,2017,D3,11,2017-12-09,2017-12-14,f,
1309151,228,2017,D2,30,2017-11-30,2017-12-08,t,
9341504,228,2017,L3,20,2017-12-01,2017-12-31,f,
9080885,228,2017,D4,10,2017-12-15,2017-12-31,f,
9080885,228,2017,D2,11,2017-11-30,2017-12-08,t,
9080885,228,2017,D3,11,2017-12-09,2017-12-14,t,
7522929,228,2017,D2,15,2017-11-30,2017-12-08,f,
1282324,228,2017,D2,11,2017-11-30,2017-12-08,f,
7372562,228,2017,D2,10,2017-11-30,2017-12-08,f,
8828808,228,2017,D2,11,2017-11-30,2017-12-08,f,
8828808,228,2017,D4,67,2017-12-15,2017-12-31,t,
8573449,228,2017,D2,15,2017-11-30,2017-12-08,f,
8126430,228,2017,D2,11,2017-11-30,2017-12-08,f,
2099181,228,2017,L3,20,2017-12-01,2017-12-31,f,
9370719,228,2017,L3,20,2017-12-01,2017-12-31,f,
9097920,228,2017,D2,11,2017-11-30,2017-12-08,t,E
9744732,228,2017,D2,11,2017-11-30,2017-12-08,t,
6477947,228,2017,D2,04,2017-11-30,2017-12-08,t,
6477947,228,2017,D4,15,2017-12-15,2017-12-31,f,
3239746,228,2017,D2,04,2017-11-30,2017-12-08,t,
8715122,228,2017,L3,15,2017-12-01,2017-12-31,f,
7497913,228,2017,D2,15,2017-11-30,2017-12-08,t,
8834625,228,2017,D2,11,2017-11-30,2017-12-08,f,
6860350,228,2017,L3,20,2017-12-01,2017-12-31,f,
7001882,228,2017,D2,04,2017-11-30,2017-12-08,t,
7001882,228,2017,D4,15,2017-12-15,2017-12-31,f,
6529721,228,2017,D2,15,2017-11-30,2017-12-08,f,
8834250,228,2017,D2,20,2017-11-30,2017-12-08,f,
2099044,228,2017,L3,20,2017-12-01,2017-12-31,f,
8277071,228,2017,D2,15,2017-11-30,2017-12-08,f,
8277606,228,2017,D2,11,2017-11-30,2017-12-08,t,
6868547,228,2017,D2,20,2017-11-30,2017-12-08,t,
9030637,228,2017,D2,20,2017-11-30,2017-12-08,t,E
7338865,228,2017,D2,15,2017-11-30,2017-12-08,f,
9315086,228,2017,D2,11,2017-11-30,2017-12-08,f,
8427582,228,2017,L3,11,2017-12-01,2018-01-06,f,
261511,228,2017,M8,11,2017-11-08,2017-12-24,t,
261528,228,2017,M8,11,2017-11-08,2017-12-24,t,
261573,228,2017,M8,11,2017-11-08,2017-12-24,t,
261580,228,2017,M8,11,2017-11-08,2017-12-24,t,
261597,228,2017,M8,11,2017-11-08,2017-12-24,t,
287047,228,2017,D2,20,2017-11-30,2017-12-08,f,
261719,228,2017,M8,11,2017-11-08,2017-12-24,t,
261733,228,2017,M8,11,2017-11-08,2017-12-24,t,
261740,228,2017,M8,11,2017-11-08,2017-12-24,t,
654160,228,2017,D2,11,2017-11-30,2017-12-08,t,
654160,228,2017,D3,11,2017-12-09,2017-12-14,t,
261764,228,2017,M8,11,2017-11-08,2017-12-24,t,
7180556,228,2017,D2,15,2017-11-30,2017-12-08,f,
9383610,228,2017,L3,11,2017-12-01,2018-01-06,f,
6756684,228,2017,L3,20,2017-12-01,2017-12-31,f,
926748,228,2017,D2,11,2017-11-30,2017-12-08,t,
261801,228,2017,M8,11,2017-11-08,2017-12-24,t,
261863,228,2017,M8,11,2017-11-08,2017-12-24,t,
261887,228,2017,M8,11,2017-11-08,2017-12-24,t,
9384037,228,2017,D2,15,2017-11-30,2017-12-08,f,
261986,228,2017,M8,11,2017-11-08,2017-12-24,t,
8138143,228,2017,D3,11,2017-12-09,2017-12-14,t,
263201,228,2017,Z9,30,2017-09-25,2017-11-30,f,
8138143,228,2017,D4,11,2017-12-15,2017-12-31,t,
8593249,228,2017,D2,15,2017-11-30,2017-12-08,f,
5959369,228,2017,L3,20,2017-12-01,2017-12-31,f,
266790,228,2017,Z8,11,2017-08-10,2017-11-30,f,
266974,228,2017,D0,11,2017-11-18,2017-11-22,t,E
267599,228,2017,I7,11,2017-07-10,2018-12-31,f,
9149131,228,2017,D2,11,2017-11-30,2017-12-08,f,
7003077,228,2017,D2,11,2017-11-30,2017-12-08,t,E
292782,228,2017,L3,10,2017-12-01,2017-12-31,f,
6892849,228,2017,D3,11,2017-12-09,2017-12-14,t,
8996842,228,2017,D3,04,2017-12-09,2017-12-14,f,
267735,228,2017,W1,11,2017-10-19,2018-12-31,f,
5925203,228,2017,D4,11,2017-12-15,2017-12-31,f,
8022084,228,2017,D2,15,2017-11-30,2017-12-08,f,
9735013,228,2017,D4,11,2017-12-15,2017-12-31,t,
9735013,228,2017,D3,15,2017-12-09,2017-12-14,f,
9341474,228,2017,L3,20,2017-12-01,2017-12-31,f,
269579,228,2017,D0,67,2017-11-13,2017-11-23,f,
272005,228,2017,L2,04,2017-11-10,2017-11-25,f,
5393347,228,2017,D2,11,2017-11-30,2017-12-08,t,
272029,228,2017,L2,04,2017-11-10,2017-11-25,f,
272036,228,2017,L2,04,2017-11-10,2017-11-25,f,
5623512,228,2017,D4,11,2017-12-15,2017-12-31,t,
272043,228,2017,L2,04,2017-11-10,2017-11-25,f,
5623512,228,2017,D2,11,2017-11-30,2017-12-08,t,
8551669,228,2017,D2,11,2017-11-30,2017-12-08,t,
113667,228,2017,D2,15,2017-11-30,2017-12-08,f,
7570845,228,2017,D2,04,2017-11-30,2017-12-08,t,
272098,228,2017,L2,04,2017-11-10,2017-11-25,f,
272104,228,2017,L2,04,2017-11-10,2017-11-25,f,
6276496,228,2017,L3,11,2017-12-01,2018-01-06,f,
272135,228,2017,L2,04,2017-11-10,2017-11-25,f,
9096459,228,2017,L3,11,2017-12-01,2018-01-06,f,
272142,228,2017,L2,04,2017-11-10,2017-11-25,f,
272159,228,2017,L2,04,2017-11-10,2017-11-25,f,
228552,228,2017,L3,10,2017-12-01,2017-12-31,f,
272166,228,2017,L2,04,2017-11-10,2017-11-25,f,
272173,228,2017,L2,04,2017-11-10,2017-11-25,f,
272180,228,2017,L2,04,2017-11-10,2017-11-25,f,
272203,228,2017,L2,04,2017-11-10,2017-11-25,f,
8772972,228,2017,D4,20,2017-12-15,2017-12-31,f,
272210,228,2017,L2,04,2017-11-10,2017-11-25,f,
9150717,228,2017,D2,15,2017-11-30,2017-12-08,f,
1482861,228,2017,D2,04,2017-11-30,2017-12-08,t,
9315093,228,2017,D2,11,2017-11-30,2017-12-08,f,
272227,228,2017,L2,04,2017-11-10,2017-11-25,f,
272234,228,2017,L2,04,2017-11-10,2017-11-25,f,
272241,228,2017,L2,04,2017-11-10,2017-11-25,f,
272258,228,2017,L2,04,2017-11-10,2017-11-25,f,
272265,228,2017,L2,04,2017-11-10,2017-11-25,f,
7010952,228,2017,D2,15,2017-11-30,2017-12-08,f,
272289,228,2017,L2,04,2017-11-10,2017-11-25,f,
272302,228,2017,L2,04,2017-11-10,2017-11-25,f,
9400430,228,2017,D2,11,2017-11-30,2017-12-08,f,
272517,228,2017,L2,04,2017-11-10,2017-11-25,f,
8762836,228,2017,D2,11,2017-11-30,2017-12-08,t,
272524,228,2017,L2,04,2017-11-10,2017-11-25,f,
272531,228,2017,L2,04,2017-11-10,2017-11-25,f,
8762836,228,2017,D4,11,2017-12-15,2017-12-31,f,
8134275,228,2017,D2,11,2017-11-30,2017-12-08,f,
5481280,228,2017,L3,10,2017-12-01,2017-12-31,f,
8743392,228,2017,D2,15,2017-11-30,2017-12-08,f,
8977469,228,2017,D2,04,2017-11-30,2017-12-08,t,
9007530,228,2017,D2,11,2017-11-30,2017-12-08,t,
9007530,228,2017,D4,11,2017-12-15,2017-12-31,f,
272623,228,2017,L2,04,2017-11-10,2017-11-25,f,
521790,228,2017,W3,11,2017-11-30,2017-12-31,f,
3521445,228,2017,D2,11,2017-11-30,2017-12-08,t,
272630,228,2017,L2,04,2017-11-10,2017-11-25,f,
272647,228,2017,L2,04,2017-11-10,2017-11-25,f,
272685,228,2017,L2,04,2017-11-10,2017-11-25,f,
272708,228,2017,L2,04,2017-11-10,2017-11-25,f,
272760,228,2017,L2,04,2017-11-10,2017-11-25,f,
272821,228,2017,L2,04,2017-11-10,2017-11-25,f,
1972447,228,2017,D2,11,2017-11-30,2017-12-08,t,
8725305,228,2017,D2,11,2017-11-30,2017-12-08,t,
6411170,228,2017,D2,11,2017-11-30,2017-12-08,t,E
2290847,228,2017,D2,11,2017-11-30,2017-12-08,t,
4935814,228,2017,D2,11,2017-11-30,2017-12-08,f,
272838,228,2017,L2,04,2017-11-10,2017-11-25,f,
5129571,228,2017,L3,11,2017-12-01,2018-01-06,f,
8503873,228,2017,D2,15,2017-11-30,2017-12-08,f,
8157861,228,2017,D2,11,2017-11-30,2017-12-08,f,
8184225,228,2017,D2,11,2017-11-30,2017-12-08,f,
2756817,228,2017,D2,15,2017-11-30,2017-12-08,f,
7986950,228,2017,D2,11,2017-11-30,2017-12-08,t,
272845,228,2017,L2,04,2017-11-10,2017-11-25,f,
7001714,228,2017,D2,04,2017-11-30,2017-12-08,t,
7001714,228,2017,D4,15,2017-12-15,2017-12-31,f,
7808016,228,2017,D2,11,2017-11-30,2017-12-08,t,
1355523,228,2017,L3,10,2017-12-01,2017-12-31,f,
78126,228,2017,L3,20,2017-12-01,2017-12-31,f,
272876,228,2017,L2,04,2017-11-10,2017-11-25,f,
4790734,228,2017,D2,11,2017-11-30,2017-12-08,t,E
2216779,228,2017,D2,11,2017-11-30,2017-12-08,t,E
8476146,228,2017,D2,11,2017-11-30,2017-12-08,f,
272951,228,2017,L2,04,2017-11-10,2017-11-25,f,
862046,228,2017,L3,15,2017-12-01,2017-12-31,f,
7047101,228,2017,D2,11,2017-11-30,2017-12-08,f,
273033,228,2017,L2,04,2017-11-10,2017-11-25,f,
8057949,228,2017,L3,11,2017-12-01,2018-01-06,f,
273064,228,2017,L2,04,2017-11-10,2017-11-25,f,
273088,228,2017,L2,04,2017-11-10,2017-11-25,f,
273101,228,2017,L2,04,2017-11-10,2017-11-25,f,
9207565,228,2017,L3,15,2017-12-01,2017-12-31,f,
7196229,228,2017,D2,11,2017-11-30,2017-12-08,t,
2170613,228,2017,L3,10,2017-12-01,2017-12-31,f,
5126853,228,2017,D2,11,2017-11-30,2017-12-08,f,
700683,228,2017,D2,67,2017-11-30,2017-12-08,t,
273132,228,2017,L2,04,2017-11-10,2017-11-25,f,
1885754,228,2017,L3,15,2017-12-01,2017-12-31,f,
4361064,228,2017,D2,11,2017-11-30,2017-12-08,t,C
9357314,228,2017,L3,11,2017-12-01,2018-01-06,f,
8232865,228,2017,D4,11,2017-12-15,2017-12-31,t,
3903746,228,2017,D2,11,2017-11-30,2017-12-08,t,
273224,228,2017,L2,04,2017-11-10,2017-11-25,f,
273279,228,2017,L2,04,2017-11-10,2017-11-25,f,
3062320,228,2017,L3,20,2017-12-01,2017-12-31,f,
224233,228,2017,D2,04,2017-11-30,2017-12-08,t,
273323,228,2017,L2,04,2017-11-10,2017-11-25,f,
7196106,228,2017,D2,20,2017-11-30,2017-12-08,t,
7055915,228,2017,L3,11,2017-12-01,2018-01-06,f,
4374705,228,2017,D2,11,2017-11-30,2017-12-08,f,
1500145,228,2017,D2,11,2017-11-30,2017-12-08,t,
1715761,228,2017,L3,10,2017-12-01,2017-12-31,f,
9781256,228,2017,D2,11,2017-11-30,2017-12-08,t,E
62019,228,2017,D3,11,2017-12-09,2017-12-14,f,
273347,228,2017,L2,04,2017-11-10,2017-11-25,f,
273385,228,2017,L2,04,2017-11-10,2017-11-25,f,
9337149,228,2017,D2,11,2017-11-30,2017-12-08,t,
5406870,228,2017,L3,10,2017-12-01,2017-12-31,f,
273453,228,2017,L2,04,2017-11-10,2017-11-25,f,
273569,228,2017,L2,04,2017-11-10,2017-11-25,f,
8673620,228,2017,D2,15,2017-11-30,2017-12-08,f,
8062165,228,2017,D2,11,2017-12-04,2017-12-08,t,E
273637,228,2017,L2,04,2017-11-10,2017-11-25,f,
273705,228,2017,L2,04,2017-11-10,2017-11-25,f,
273736,228,2017,L2,04,2017-11-10,2017-11-25,f,
273743,228,2017,L2,04,2017-11-10,2017-11-25,f,
9205912,228,2017,W3,11,2017-12-04,2017-12-10,f,
5395914,228,2017,D2,20,2017-11-30,2017-12-08,f,
273750,228,2017,L2,04,2017-11-10,2017-11-25,f,
273781,228,2017,L2,04,2017-11-10,2017-11-25,f,
273798,228,2017,L2,04,2017-11-10,2017-11-25,f,
273804,228,2017,L2,04,2017-11-10,2017-11-25,f,
273811,228,2017,L2,04,2017-11-10,2017-11-25,f,
6109237,228,2017,D2,11,2017-11-30,2017-12-08,t,
273828,228,2017,L2,04,2017-11-10,2017-11-25,f,
273842,228,2017,L2,04,2017-11-10,2017-11-25,f,
267889,228,2017,L3,11,2017-12-01,2018-01-06,f,
273859,228,2017,L2,04,2017-11-10,2017-11-25,f,
274283,228,2017,L2,04,2017-11-10,2017-11-25,f,
274290,228,2017,L2,04,2017-11-10,2017-11-25,f,
9404322,228,2017,D4,11,2017-12-15,2017-12-31,t,
274399,228,2017,L2,04,2017-11-10,2017-11-25,f,
274436,228,2017,L2,04,2017-11-10,2017-11-25,f,
274450,228,2017,L2,04,2017-11-10,2017-11-25,f,
274467,228,2017,L2,04,2017-11-10,2017-11-25,f,
274498,228,2017,L2,04,2017-11-10,2017-11-25,f,
274504,228,2017,L2,04,2017-11-10,2017-11-25,f,
274528,228,2017,L2,04,2017-11-10,2017-11-25,f,
274559,228,2017,L2,04,2017-11-10,2017-11-25,f,
274566,228,2017,L2,04,2017-11-10,2017-11-25,f,
274597,228,2017,L2,04,2017-11-10,2017-11-25,f,
274658,228,2017,L2,04,2017-11-10,2017-11-25,f,
274672,228,2017,L2,04,2017-11-10,2017-11-25,f,
274689,228,2017,L2,04,2017-11-10,2017-11-25,f,
274719,228,2017,L2,04,2017-11-10,2017-11-25,f,
274726,228,2017,L2,04,2017-11-10,2017-11-25,f,
274733,228,2017,L2,04,2017-11-10,2017-11-25,f,
274740,228,2017,L2,04,2017-11-10,2017-11-25,f,
274757,228,2017,L2,04,2017-11-10,2017-11-25,f,
274764,228,2017,L2,04,2017-11-10,2017-11-25,f,
274771,228,2017,L2,04,2017-11-10,2017-11-25,f,
9404322,228,2017,D2,15,2017-11-30,2017-12-08,f,
274788,228,2017,L2,04,2017-11-10,2017-11-25,f,
7520710,228,2017,D2,11,2017-11-30,2017-12-08,f,
7520710,228,2017,D4,11,2017-12-15,2017-12-31,t,
274795,228,2017,L2,04,2017-11-10,2017-11-25,f,
274818,228,2017,L2,04,2017-11-10,2017-11-25,f,
666187,228,2017,D2,11,2017-11-30,2017-12-08,t,
274856,228,2017,L2,04,2017-11-10,2017-11-25,f,
274863,228,2017,L2,04,2017-11-10,2017-11-25,f,
274887,228,2017,L2,04,2017-11-10,2017-11-25,f,
274894,228,2017,L2,04,2017-11-10,2017-11-25,f,
274931,228,2017,L2,04,2017-11-10,2017-11-25,f,
8445593,228,2017,L3,11,2017-12-01,2018-01-06,f,
8227854,228,2017,D4,30,2017-12-15,2017-12-31,t,
274948,228,2017,L2,04,2017-11-10,2017-11-25,f,
274962,228,2017,L2,04,2017-11-10,2017-11-25,f,
274979,228,2017,L2,04,2017-11-10,2017-11-25,f,
275037,228,2017,L2,04,2017-11-10,2017-11-25,f,
2323644,228,2017,L3,10,2017-12-01,2017-12-31,f,
275082,228,2017,L2,04,2017-11-10,2017-11-25,f,
275143,228,2017,L2,04,2017-11-10,2017-11-25,f,
275174,228,2017,L2,04,2017-11-10,2017-11-25,f,
7427453,228,2017,D2,20,2017-11-30,2017-12-08,t,
275204,228,2017,L2,04,2017-11-10,2017-11-25,f,
275297,228,2017,L2,04,2017-11-10,2017-11-25,f,
275327,228,2017,L2,04,2017-11-10,2017-11-25,f,
275358,228,2017,L2,04,2017-11-10,2017-11-25,f,
275372,228,2017,L2,04,2017-11-10,2017-11-25,f,
275396,228,2017,L2,04,2017-11-10,2017-11-25,f,
275426,228,2017,L2,04,2017-11-10,2017-11-25,f,
275471,228,2017,L2,04,2017-11-10,2017-11-25,f,
6786421,228,2017,D2,11,2017-11-30,2017-12-08,f,
275488,228,2017,L2,04,2017-11-10,2017-11-25,f,
275495,228,2017,L2,04,2017-11-10,2017-11-25,f,
275518,228,2017,L2,04,2017-11-10,2017-11-25,f,
275532,228,2017,L2,04,2017-11-10,2017-11-25,f,
8873990,228,2017,L3,15,2017-12-01,2017-12-31,f,
7395301,228,2017,D2,15,2017-11-30,2017-12-08,f,
327439,228,2017,D3,11,2017-12-09,2017-12-14,t,
275563,228,2017,L2,04,2017-11-10,2017-11-25,f,
2046475,228,2017,D3,04,2017-12-09,2017-12-14,f,
275587,228,2017,L2,04,2017-11-10,2017-11-25,f,
275617,228,2017,L2,04,2017-11-10,2017-11-25,f,
780944,228,2017,D2,11,2017-11-30,2017-12-08,t,
7395318,228,2017,D2,15,2017-11-30,2017-12-08,f,
275648,228,2017,L2,04,2017-11-10,2017-11-25,f,
4876339,228,2017,D2,67,2017-11-30,2017-12-08,t,
1385797,228,2017,D2,11,2017-11-30,2017-12-08,t,
275662,228,2017,L2,04,2017-11-10,2017-11-25,f,
275679,228,2017,L2,04,2017-11-10,2017-11-25,f,
275686,228,2017,L2,04,2017-11-10,2017-11-25,f,
275693,228,2017,L2,04,2017-11-10,2017-11-25,f,
275709,228,2017,L2,04,2017-11-10,2017-11-25,f,
275716,228,2017,L2,04,2017-11-10,2017-11-25,f,
275723,228,2017,L2,04,2017-11-10,2017-11-25,f,
275730,228,2017,L2,04,2017-11-10,2017-11-25,f,
275747,228,2017,L2,04,2017-11-10,2017-11-25,f,
275754,228,2017,L2,04,2017-11-10,2017-11-25,f,
275778,228,2017,L2,04,2017-11-10,2017-11-25,f,
275785,228,2017,L2,04,2017-11-10,2017-11-25,f,
275792,228,2017,L2,04,2017-11-10,2017-11-25,f,
275808,228,2017,L2,04,2017-11-10,2017-11-25,f,
275815,228,2017,L2,04,2017-11-10,2017-11-25,f,
275822,228,2017,L2,04,2017-11-10,2017-11-25,f,
275839,228,2017,L2,04,2017-11-10,2017-11-25,f,
275853,228,2017,L2,04,2017-11-10,2017-11-25,f,
275860,228,2017,L2,04,2017-11-10,2017-11-25,f,
275877,228,2017,L2,04,2017-11-10,2017-11-25,f,
275884,228,2017,L2,04,2017-11-10,2017-11-25,f,
275891,228,2017,L2,04,2017-11-10,2017-11-25,f,
275914,228,2017,L2,04,2017-11-10,2017-11-25,f,
275921,228,2017,L2,04,2017-11-10,2017-11-25,f,
275938,228,2017,L2,04,2017-11-10,2017-11-25,f,
275945,228,2017,L2,04,2017-11-10,2017-11-25,f,
275952,228,2017,L2,04,2017-11-10,2017-11-25,f,
275969,228,2017,L2,04,2017-11-10,2017-11-25,f,
275976,228,2017,L2,04,2017-11-10,2017-11-25,f,
275983,228,2017,L2,04,2017-11-10,2017-11-25,f,
275990,228,2017,L2,04,2017-11-10,2017-11-25,f,
276010,228,2017,L2,04,2017-11-10,2017-11-25,f,
276027,228,2017,L2,04,2017-11-10,2017-11-25,f,
276041,228,2017,L2,04,2017-11-10,2017-11-25,f,
276058,228,2017,L2,04,2017-11-10,2017-11-25,f,
276072,228,2017,L2,04,2017-11-10,2017-11-25,f,
276089,228,2017,L2,04,2017-11-10,2017-11-25,f,
276102,228,2017,L2,04,2017-11-10,2017-11-25,f,
276119,228,2017,L2,04,2017-11-10,2017-11-25,f,
276126,228,2017,L2,04,2017-11-10,2017-11-25,f,
276133,228,2017,L2,04,2017-11-10,2017-11-25,f,
276140,228,2017,L2,04,2017-11-10,2017-11-25,f,
276157,228,2017,L2,04,2017-11-10,2017-11-25,f,
276164,228,2017,L2,04,2017-11-10,2017-11-25,f,
276171,228,2017,D0,67,2017-11-13,2017-11-23,f,
276188,228,2017,L2,04,2017-11-10,2017-11-25,f,
276195,228,2017,L2,04,2017-11-10,2017-11-25,f,
276201,228,2017,L2,04,2017-11-10,2017-11-25,f,
276218,228,2017,L2,04,2017-11-10,2017-11-25,f,
276225,228,2017,L2,04,2017-11-10,2017-11-25,f,
276232,228,2017,L2,04,2017-11-10,2017-11-25,f,
276263,228,2017,L2,04,2017-11-10,2017-11-25,f,
276270,228,2017,L2,04,2017-11-10,2017-11-25,f,
276287,228,2017,L2,04,2017-11-10,2017-11-25,f,
278960,228,2017,W1,11,2017-10-24,2018-12-31,f,
279820,228,2017,M8,11,2017-11-08,2017-12-24,t,
279899,228,2017,M8,11,2017-11-08,2017-12-24,t,
279912,228,2017,M8,11,2017-11-08,2017-12-24,t,
280000,228,2017,M8,11,2017-11-08,2017-12-24,t,
280352,228,2017,C8,11,2017-10-02,2018-01-13,f,
283476,228,2017,D0,11,2017-11-13,2017-11-23,f,
286347,228,2017,T7,67,2017-11-06,2017-11-26,t,
286446,228,2017,Z8,11,2017-08-10,2017-11-30,f,
286460,228,2017,Z8,11,2017-08-10,2017-11-30,f,
286897,228,2017,L2,15,2017-11-01,2017-11-30,f,
286941,228,2017,L2,15,2017-11-01,2017-11-30,f,
286958,228,2017,Z8,11,2017-08-10,2017-11-30,f,
286972,228,2017,Z8,11,2017-08-10,2017-11-30,f,
288211,228,2017,Z9,30,2017-09-25,2017-11-30,f,
289423,228,2017,Z8,11,2017-08-10,2017-11-30,f,
289447,228,2017,Z8,11,2017-08-10,2017-11-30,f,
291211,228,2017,D0,11,2017-11-13,2017-11-23,t,
291259,228,2017,D0,11,2017-11-13,2017-11-23,t,
291358,228,2017,L2,04,2017-11-10,2017-11-25,f,
291419,228,2017,L2,04,2017-11-10,2017-11-25,f,
291495,228,2017,L2,04,2017-11-10,2017-11-25,f,
291501,228,2017,L2,04,2017-11-10,2017-11-25,f,
291518,228,2017,L2,04,2017-11-10,2017-11-25,f,
291525,228,2017,L2,04,2017-11-10,2017-11-25,f,
291532,228,2017,L2,04,2017-11-10,2017-11-25,f,
291549,228,2017,L2,04,2017-11-10,2017-11-25,f,
291983,228,2017,W1,11,2017-10-24,2018-01-23,f,
294076,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294090,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294403,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294434,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294458,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294489,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294526,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294533,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294564,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294625,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294687,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294700,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294717,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294724,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294755,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294779,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294809,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294823,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294830,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294854,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294861,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294878,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294892,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294908,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294922,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294953,228,2017,Z8,11,2017-08-10,2017-11-30,f,
294977,228,2017,Z8,11,2017-08-10,2017-11-30,f,
295028,228,2017,Z8,11,2017-08-10,2017-11-30,f,
295097,228,2017,Z8,11,2017-08-10,2017-11-30,f,
295110,228,2017,Z8,11,2017-08-10,2017-11-30,f,
295929,228,2017,L2,11,2017-11-02,2017-11-30,f,
295936,228,2017,L2,11,2017-11-02,2017-11-30,f,
296025,228,2017,L2,11,2017-11-02,2017-11-30,f,
296377,228,2017,L2,10,2017-11-01,2017-11-30,f,
311162,228,2017,Z8,10,2017-09-18,2017-12-31,f,
314804,228,2017,W2,11,2017-11-13,2018-02-13,f,
315030,228,2017,Z9,32,2017-09-06,2017-12-31,f,
315153,228,2017,Z9,32,2017-09-06,2017-12-31,f,
315177,228,2017,Z9,32,2017-09-06,2017-12-31,f,
315191,228,2017,Z9,32,2017-09-06,2017-12-31,f,
315641,228,2017,M8,11,2017-11-08,2017-12-24,t,
315795,228,2017,M8,11,2017-11-08,2017-12-24,f,
315849,228,2017,M8,11,2017-11-08,2017-12-24,f,
316242,228,2017,M8,11,2017-11-08,2017-12-24,f,
316266,228,2017,M8,11,2017-11-08,2017-12-24,t,
317805,228,2017,T7,67,2017-11-06,2017-11-26,t,
319946,228,2017,M9,11,2017-11-20,2017-12-24,t,
320003,228,2017,M9,11,2017-11-20,2017-12-24,t,
320270,228,2017,M9,11,2017-11-20,2017-12-24,t,
320294,228,2017,M9,11,2017-11-20,2017-12-24,t,
331719,228,2017,T7,67,2017-11-06,2017-11-26,t,
331740,228,2017,T7,67,2017-11-06,2017-11-26,t,
342357,228,2017,I8,11,2017-08-22,2018-12-31,f,
342661,228,2017,Z9,11,2017-09-04,2018-02-28,f,
343033,228,2017,Z8,11,2017-08-10,2017-11-30,f,
343057,228,2017,Z8,11,2017-08-10,2017-11-30,f,
343071,228,2017,Z8,11,2017-08-10,2017-11-30,f,
343095,228,2017,Z8,11,2017-08-10,2017-11-30,f,
